business_id	stars	text
T0NKethAB-FFR05EeZCzuA	1.0	b'I love Burger King breakfast but this morning me and my husband went to this Burger King only to leave there with 2 Medium hash browns nobody would be able to eat... I love my potatoes crispy but when I say these were no edible! What a waste... !'
F7mv0e3N2DgYY93cl8LpZw	1.0	"b""KARINA MUST BE TAUGHT CUSTOMER SERVICE! She literally through my food on the counter like I was a dog or something! 2nd who ever is the STORE MANAGER YOU NEED TO TEACH THEM WHAT YELP IS! I asked her what it is and she didn't know what yelp was? That's blame on the Manager! 3rd I had COLD FRIES LIKE LITERALLY! My fry was FROZEN! Teach Karina some manners she LOST it or she didn't get taught by her family! FIX IT PLEASE!"""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Yeah, 58 5-Star ratings (as of 3.31.16) isn't a fantasy! Vic the Chili Man's food is LEGIT! He's a great guy serving up great food. I shouldn't have been surprised there was a line only :30 min after opening. I'm not one for lines... The day before I paid for Express Lane passes at Carowinds! But, I can honestly say, the wait is worth it. Just be patient and it goes pretty steadily. It's actually quite impressive for a one man show. \n\nOrder: The Life Changer, Q-Dog and Fritto Pie Dog. Even if you'd never dream of eating 3 hotdogs, order them all and have a few bites of each. You won't regret it!!!"""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""The Chili Man did an event for my Husband's work place on a Saturday. He had those hotdogs and hamburgers cranking out with fun banter and smile in his face. Food was goon and hot right off the grill made to order with or without cheese. The toppings consisted of the normal lettuce, tomato, onion, slaw, pickles and such. The star was the Chili! Oh so good! Overall a great experience."""
ZkzutF0P_u0C0yTulwaHkA	1.0	"b""If I could go lower than 1 star, I would. We've tried to order on 2 separate occasions. The first time, they were out of pizza dough, this time, they were out of hoagie rolls. And when ordering online, rather than call and ask if we'd like anything different, we just get a cancellation email. Not a good way to do business and the worst customer service I've ever encountered."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""The manager in here is crazy. First they said they thought we ordered the sandwich plain and then they came and said that they don't even have the stuff for the pulled pork king. They have us just pulled pork on a sandwich. Then they don't even care to try and rectify the issue. So I ordered something else and they're acting like they're upset about the cost. The cheese sticks were over cooked as hell! It's 12:30 on a Thursday. Not even many people in here. I'll definitely pass and I got my money back."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""This is the closest Burger King to my house. I have been here maybe 3 times in 6 years and never has it ever had good service. The employees are rude and you're lucky to get an order right."""
W7hCuNdn2gzehta6eSHzgQ	5.0	"b""This is a must if your looking for food that can't honestly be healthy for you or your arteries. \n\nI love Pete's fish and chips! The fish is always hot and cripsy and this location was no exception. It was amazing. I always get a two piece of fish with fries and a drink. \n\nWe went through the drive thru and although it was hard for us to hear the employee on the intercom, she got us through quickly. \n\nPrices are reasonable. They have other items as well that are a must try!"""
T0NKethAB-FFR05EeZCzuA	1.0	b'I would give this place less than a one.  You can only do one order per car.  I shouldnt have to go into separate orders not in this gig economy.'
F7mv0e3N2DgYY93cl8LpZw	1.0	"b'Horrible customer service!  After over 40min of waiting in the parking lot for 1 meal, I asked when am I going to get my food? She said ""Can you come back?"". I said ""No, just void the transaction"". It was 11:40 on a week night. Talked to the manager, & she offered to send me the $ but I just wanted the transaction voided out. With all the bad reviews, I am shocked that Wendy\'s doesn\'t have someone come in & correct their service. This is a poor representation for the Wendy\'s brand. \nDave Thomas would be appalled!'"
W7hCuNdn2gzehta6eSHzgQ	3.0	"b""I like their fish and chips plate. It's a lot for one person. The price is reasonable too. They should have a bigger place..."""
ZkzutF0P_u0C0yTulwaHkA	1.0	"b""Tried this place several times, every single time I order my pizza is burnt all over. The owner does absolutely nothing but make excuses every time as to why my pizza was overcooked. One time I even asked for them to lightly cook it so I didn't get what I had got the past few times. Each time it's a new excuse. Keep in mind most of these times were pick ups that took them up to 45 mins for. I won't be ordering from here anymore. It's a complete waste of money. I recommend any other pizza place over this one."""
T0NKethAB-FFR05EeZCzuA	2.0	b'Ordered a double cheeseburger and taco along with a large coffee for dine in. No other dine in customers. Waited at least 8 minutes before an employee asked what I was waiting for. Then they finally made it. Front manager, a guy was nice, other front shift leader/manager, short African American girl was terrible. Ignored me when I tried to talk to her. I only gsve a 2 star because the employees were working hard. Managers, bad service.'
W7hCuNdn2gzehta6eSHzgQ	3.0	"b""Came out to visit Pete's Fish & Chips in Tempe. The lady rudely asked to take our order. After ordering, she slammed the screen window shut, right in my face. I understand that the location is near ASU and a lot of students come to visit, but you shouldn't  treat people like that. The food was ok, nothing special. The fish and shrimp have a lot of breading to it. I ended up taking the breading off, to enjoy the seafood. I'm not sure why they don't accept any cards (Credit/Debit). No refills, No cash, Lol No fun...."""
T0NKethAB-FFR05EeZCzuA	1.0	b'Worst Burger King ever disgusting food slow service. Jerome from Martin show is at the front window. Oooh ohhhhh'
W7hCuNdn2gzehta6eSHzgQ	3.0	"b""When dining here and to have a satisfactory experience you must, and I strongly insist that you bring your patience. This location certainly could never be accused of speedy service. I know it seems strange for a fast food restaurant. Most folks order insane amounts in the drive through. However there could certainly be improvements to the hustle of the staff. Just remember this located in Tempe near ASU and their employees are in and out like revolving door....college kids. This is certainly not authentic Fish and Chips, but I'm not a snob and can appreciate it. They don't have Malted Vinegar, if tarter sauce is your thing that's extra. Items come with standard issue Pete's Sauce. Think of Franks Red Hot having an affair with cocktail sauce. Now if you still have curiosity and are an adventurer, below is some advice.\n\nRemain Calm and Dine On.......\n \nPete's Tips\n1.) Know and feel confident with what you're ordering. (This step can be improved with letting people go ahead of you while you decide. Manners People..Manners)\n \n2.) Have Cash...this establishment is Cash Only. (This location has an ATM onsite, but it does charge for its use. Broke or Poor college kids that last bit is for you.)\n \n3.) Whew, you made it to this step you've ordered and are given a number....Don't Lose It.!!\n\n4.) This is the critical part HAVE PATIENCE.! There's nothing you can do and being angry won't magically make food appear.\n\n5.) No need to be polite at this point. Eat with your hands make noises, if you brought utensils you probably also throw un-popped bubble wrap away....you can't be trusted."""
ZkzutF0P_u0C0yTulwaHkA	5.0	b'Perogie and the white pizza are my favorite on the menus. Pizzas always come out fresh and the staff is always nice too!'
T0NKethAB-FFR05EeZCzuA	1.0	b'Always a long wait. Just went through the drive thru, no one in front of me, still took almost 10 mins.  Definitely dont go on a work break.'
3C0bnFhjkgYP9mWORKg6cA	5.0	b'I signed in Yelp account to make my 2nd review ever just for Chili Man. This guy has ruined any other hot dog unless it is slinging fresh kff his cart. He always has some crazy toppings and specials every day of the week to keep your taste buds going! My favorite part of the day during the week is waiting in line to get a special of the week, a chili q dog (Not on menu but my favorite!), or a Heroin dog!\n\nCan catch him slinging weiners on the weekend if you keep up on special events coming from his facebook page. Proud Chili Man army member since 2016!!'
F7mv0e3N2DgYY93cl8LpZw	1.0	"b""This is one of the WORST place I've ever been to. This place took FOREVER to give us our order, our hamburgers were undercooked, And the place in general look nasty."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""Two years ago this place was on top of the world. Now you get stuck in the drive thru for 20-30 minutes (no kidding). I can't remember if the slogan is have it your way, or have a long stay. shut this place down or get some new employees. I won't be back"""
T0NKethAB-FFR05EeZCzuA	5.0	"b""The king is really doing it big. It's fun new casual look is so cool. Also it has a indoor playground very nice staff and to top it all lots of new things on the menu. The food is hot the store is super clean. Try the new peach tea its a personal favorite of mine."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""Smh probably one of the worse fast food joints in the history of fast food. Workers have no clue what's going on. I gave the 3 chances and all failed. Don't bother coming here."""
T0NKethAB-FFR05EeZCzuA	3.0	"b'Not great. We\'ve been here several times in the past and the food never seems to get above mediocre. The burgers are usually fine, but the fries are awful and anything chicken related isn\'t any better. This trip, we got the double whopper meal and some chicken fries. The double whopper was good. Sometimes it has onions and sometimes it doesn\'t  when I ask for ""no onions.""  This trip it had no onions. Burger King\'s fries, generally, have no flavor if you stack them up to McDonalds or Wendy\'s or most other fast food joints. This trip was no different. Bland is a great word to describe them. If anything, Burger King should go back to the drawing board when it comes to fries. As for the chicken fries, they are pretty much blah as well. Not very flavorful and more of a pressed chicken consistency than actual crispiness. Overall, it is hit and miss when you come to this location. The service is usually good and the quality of food is usually on par with the service. I just know they could do better.'"
T0NKethAB-FFR05EeZCzuA	1.0	"b""DESERVES NO STARS!  This place is disgusting!   Holy shit, don't think I've seen a worse place.  Cook dropped a bun and was about to still use it but he saw us watching him.   The health district needs to visit ASAP."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""Today was probably the worst experience I've had at and fast food place. Waited for intercom for about 5 minutes before having to pull thru to place order at the window. Wait time in line was probably another 10 minutes. Then after placing my order at the window, had to wait another 10 minutes until the brought the food to me out front. Beyond that the order provided was wrong on several things. And one of the juice boxes for my kids didn't have a straw with it. I don't have an issue with Burger King but think this one should be shut down. I personally will not be going back."""
T0NKethAB-FFR05EeZCzuA	1.0	b'I arrived with 2 vehicles in front of me and ordered 3 small hashbrowns, a burrito, and 3 boxed orange juices. I spend 15-20 minutes trapped in the drive thru. I understand that a vehicle in front may have a complex order in which I expect the staff to have the vehicle pull forward into a stall. The 2 vehicles in front of me quickly sped away once they got their order indicating they have been waiting long as well. When I arrived to the window, there was zero sense of urgency and I understood why it was taking so long. By this time a long line was formed behind me as well. Not worth my time for such a small order.'
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""The chili man was great! He catered a private party and all of the chili dogs were a huge hit! He's a great guy and the food is AMAZING.  Try it out, you won't regret it."""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""I'm normally a guy that likes some good fried food; however, Pete's was too deep fried even for me. While the menu selection appears extensive, the quality of the food wasn't good. The fried crab and fried fish were disproportionately fried to the amount of actual seafood included."""
ZkzutF0P_u0C0yTulwaHkA	5.0	b'Pizza is delicious and affordable. The employees are very friendly. We love the pepperoni and bacon pizza with sweet sauce and garlic butter.'
T0NKethAB-FFR05EeZCzuA	1.0	"b""If I could give them negative stars, I would. I mean are they kidding me with thisss?!!! I wouldn't feed this to my dog. This is supposed to be mozzarella sticks. So disgusting. They're so freaking lazy. I swear every time I come it's obvious all they do is put this CRAP in the microwave and give it to the customer. I have had mozzarella sticks sit in my fridge for a week and they still didn't look like this. They should be EMBARRASSED about this crap. I'm fed up with these people. No more BK for me, going to Arby's from now on."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""Just went through the drive through and all of the food was cold! Where's the heat! Don't go to this location!"""
W7hCuNdn2gzehta6eSHzgQ	2.0	"b'Was fairly excited to try this after seeing the line at the Mesa location but after trying it I\'m fairly certain I\'d never go back. In fact, I think Long John Silvers could do better. The fish was decent but the fries and onion rings were down right awful. Even my kids thought they tasted ""meh"".'"
T0NKethAB-FFR05EeZCzuA	1.0	"b""So normally I wouldn't review a fast food chain, but this Burger King, is by far the worst of all chain restaurants in all of Las Vegas.  The drive through people are downright awful.  In the last four trips I have been here, three times was just to order iced coffee and milkshakes and have been turned away every time to either machines being off or coffee isn't ready yet, or they are cleaning and don't want to turn the machines back on.  On top of that, the drive through people don't even care or apologize.  The last time I ordered food here they shorted my order chicken nuggets.  I don't know what kind of business they are running but they obviously don't like making money and will hire anybody who has a pulse.  Upper level management or the ownership needs to step in and get this place in order.  I would give them 0 stars if I could but that is not an option.  Awful, downright awful."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""Y'all! It's funny at how horrible this place is! I don't get why they just won't shut it down and start over. Some coworkers ordered breakfast earlier and after ordering, they were told that there were no more French toast sticks -- now, I'm in the drive thru. This journey started at 12:23 and just now leaving. Ya couldn't leave if you wanted to but jeeeeeeez! Is there only one person making the food? They've got to be killing the cow back there. I don't see why it's so hard to put the food in the microwave like the other places. Time management is DEFINITELY not a concern with this place."""
W7hCuNdn2gzehta6eSHzgQ	1.0	b'This place is a joke. 25 minutes for 5 pieces of fish. 2 cars at the drive thru and a walk up in front of me. Staff could care less.'
ZkzutF0P_u0C0yTulwaHkA	1.0	"b'WOW, this was disappointing. \nThe Potential: I had noticed the place and was pleased that SOMETHING looked interesting--judging by the name alone--in Plum for once. Then a co-worker recommended it to me as her family\'s go-to pizza place. She told me about their favorite cheeseburger pizza and mentioned that they also had a Thai chicken pizza. When pizza night came around last Friday, I asked my husband to check it out and order and I\'d pick up. \nThe Warning Signs: My first issue was not (easily) finding actual order info--a phone number--for Lelulo\'s, but instead finding the Slice service everywhere as the contact. Against my better judgement, I ordered via this shell website/advertising/delivery engine that is Slice. The app told me the restaurant would send a confirmation via email that the order was received. 15 mins later, I got a call from Slice saying that the restaurant was out of ground beef for the cheeseburger pizza. We switched to the Thai. About a half hour later, I piled the kids in the car and headed over from Murrysville. The place was so full of flour smoke from the ovens, there was genuinely a thick haze in the air, and much like walking into a BINGO hall back in the day, we all immediately smelled of smoke as if we\'d been working the ovens for HOURS. Where in the hell is the exhaust in that place? Was it just down for the night? Have they not been cleaning the filters, like, EVER? All I could think about was the poor dudes slinging pies and the Baker\'s Asthma they were working on. \nThe Reality: I was also disappointed in the look of the place. I mean, I love the Steelers too, but do you have to decorate your restaurant like my Uncle\'s sad man-cave? Complete with matte black paint and the terrible florescent garage lighting? Unsurprisingly, they told me the order wasn\'t ready and would need a few minutes, which translated into ""had not yet been started in any way."" So we sat down at the counter to wait. The woman at the register (possibly Lelulo? Dunno.) cautioned me against using Slice and blamed them for ""never putting the orders in."" I believe that, because adding a third party can only cause problems, but in a somewhat timely fashion they told us that the place was out of cheeseburger stuff, so....? The kids were hungry and getting cranky, so I bought them each a bag of chips and then spent the next 40 minutes trying to convince my 5 and 7-year-old that just because it LOOKS like a fun video game, Cherry machines are actually for grownups only and regularly texting my husband to confirm that no, we weren\'t dead in a ditch, we were STILL just waiting for pizza.\nThe Food. Now, I was still pretty excited being that the pizza ovens were real deck ovens, in which real character-laden pizza is made, vs the conveyors that churn out identical picture-perfect but uneventful pizza every 6 1/2 minutes. And, we\'d intentionally placed a pretty big order so we could try a range of stuff. Each kid had a small pizza, the girl with a plain white and the boy with a sweet-sauce red pizza with sausage. As mentioned, we ordered the Thai Chicken and we had also opted for something we were SO excited for--the Mustang Muffaletta Flatbread. The Muffaletta:  As you might have guessed, this was by far the most disappointing part of the order. Had these people never had a Muffaletta? Or a flatbread? Couldn\'t they have at least Googled it first? We expected an open-faced cracker-y pizza dough flatbread with Italian meats, cheese, lettuce, tomato, and classic Muffaletta pickled giardiniera-type olive salad. We got a sad, folded-over, ""wedgie"" with meats, cheese, and SLICED BLACK OLIVES. Black olives do not a Muffaletta make. \nThe Thai Chicken Pizza: The sauce on this was so confusing, we actually called the place certain we\'d received the ""Honey Garlic Sriracha Chicken Pizza"" instead, and I\'m still not convinced we didn\'t. In retrospect, I\'m convinced the sauce was just Sweet Thai Chili Sauce, undoctored, unchanged from the bottle it comes in. Cheddar cheese and thai chili sauce--NOT a good combo.\nThe Pizza: Lots of people raved about the dough, and the family recipe ""sweet sauce"". The sauce was fine; just your typical un-cooked canned crushed tomato sauce with some sugar and stuff added. Not terrible, but certainly nothing special. The dough was really disappointing. By the reviews, I expected a dense, chewy crust. We got dense in the form of thick but not at all airy ""bones"" and a thin, crackery bottom. My husband pointed out immediately what the issue was--the dough was Old. It had risen, but it had also fallen, over the course of the day. You can\'t use 11AM dough at 7PM people unless you\'ve arrested that rising by keeping the dough COLD until you\'re ready to use it. \nUnbidden Advice:\n1. Lose ""Slice"". Get a kid to make you a $100 website.\n2. Fix Your Exhaust\n3. Make your own damn sauce. Show a little pride and effort.\n4. Paint the place. \n5. Fry up the old dough and sell it as doughnuts\n6. Good luck.'"
T0NKethAB-FFR05EeZCzuA	1.0	"b""This is the worst Burger King on the planet. If you enjoy being trapped in the drive thru for half an hour, this is your spot.\n\nFIRE EVERY SINGLE INCOMPTENT BOOB THAT WORKS HERE AND CLOSE IT DOWN.\n\nI cannot believe that Burger King hasn't pulled their franchise."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""This place is nasty! \nDirty as you know what. Short staffed..\nWent here for JUST ice cream and the machine IS BROKEN! \nPlay place looks like it's  never ever everrrrrr been cleaned! Ugh.."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""I love the spunk this guy has and I love his inventive Hot Dogs. A summer in Charlotte is not complete without giving him a visit uptown during lunch time! He's been featured on Thrillst too, if you're not already convinced to try him!\n\nVic makes and invents all his sauces to go on his crazy Hot Dog creations. His most famous Hot Dog is the Frito Pie Dog, which has taco sauce, grilled cheddar, chili, onions, jalape\xc3\xb1o, onion infused sour cream, and crumbled Fritos on top...talk about flavor town.\n\nHe loves to try new things when it comes to his creations and takes recommendations from fans and loyal visitors. While he had a wide selection of dogs that never change, he usually does a handful of specials throughout each season. I'm a huge fan of Corn in the USA, which was a special this year that was essentially Mexican Street Corn in a Hot Dog -- wow!! \n\nHis energy is contagious and he's so entertaining to listed to while you wait for your Hot Dog. I would try to get to him a bit early in your lunch hour, as the line can get quite long."""
T0NKethAB-FFR05EeZCzuA	1.0	b'Expect to wait in the drive through for over a half hour.  I rarely come to this one because of the long wait. This time we, along with 3 other vehicles left after 38 minutes'
3C0bnFhjkgYP9mWORKg6cA	5.0	b'I kept hearing people talk about this hotdog stand & I finally was able to visit & it lived up to the hype. The hotdogs were amazing & His personality was soooo cool. Definitely will be back again.'
W7hCuNdn2gzehta6eSHzgQ	1.0	"b'Pete\'s has extremely slow service. The ""cash only"" policy makes it tough to pay as their ATM doesn\'t work half the time. The employees are rude and have no regard for hospitality, which doesn\'t seem too far fetched as when you look inside they only have fans to cool them off in the summer heat. Their food, while cheap, is over fried and doused with salt. I would not be surprised if this business does not last another year.'"
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""It has been a few years & I MUST HAVE another dog from Vic!  Where are you hanging out these days?  I'm coming uptown just to find you."""
3C0bnFhjkgYP9mWORKg6cA	5.0	b'Just tried these hot dogs today for the first time. I got one and it was so delicious that I went back for a second one. I got the life changer and the frito pie and both were awesome! I was at an event with food trucks and Chili Man had the longest line but it was worth it!'
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""This guy is a riot. He swoops into Uptown only a few days per week, but his little cart is jammed the whole time. Most of his products are homemade, home marinated, or home smoked, and definitely worth the effort. He has the awards to prove it. Ask him about any of the meats and he'll tell you the painstaking process that he went through to prepare it. But don't ask if you don't have time - each answer comes with a heaping side of Charlotte lore and Southern storytelling."""
W7hCuNdn2gzehta6eSHzgQ	1.0	b'This place is horrible. Seriously i didnt even order food i sat behind a guy in the drive thru for going on 20 minutes because my truck is to bug to fit around the car in front of me. Seriously is this what you call customer service. All this because i made the wrong turn into the wrong parking lot and am to big to try and turn around. The guy behind me has been sitting at the order box for at least ten minutes also. I havent even seen anyone come to the window to talk to the person yet like wtf.'
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""I'm not entirely sure what was on my hot dog.  And after eating it, I'm okay with that.  Vic knows his stuff."""
ZkzutF0P_u0C0yTulwaHkA	1.0	"b""It is a shame but this place has the worst customer service. They delivered the wrong pizza once. When I called to tell them about the mistake they made me bring the pizza back to get the correct order. I thought I would give them another try today. I looked up what I wanted online and called in the order. It was more than the posted price. I asked if I order online would it cost less. She said they didn't get a chance to update the website but wouldn't honor the posted price. They just have horrible customer service. I suggest you buy your pizza somewhere else. I told my daughter what happened and she said none of her friends order from there. They have all had bad experiences."""
T0NKethAB-FFR05EeZCzuA	3.0	"b'New Impossible whopper is delicious! Can\'t tell the difference between the original and this new plant based version. Patti holds together well unlike most plant based ""burgers"". Impossible whopper is as filling as the meat version'"
3C0bnFhjkgYP9mWORKg6cA	5.0	b'Vic has the best hot dog cart in Charlotte!  He has even served his dogs at our Boy Scout troop during family night with the same impeccable service.'
T0NKethAB-FFR05EeZCzuA	1.0	"b""I went there and ordered my food and they did not give me the correct order. \nI decided to try again the next night and they put raw looking bacon on my burger! Cold fries as well which made no sense since they were busy.  The restaurant is not clean inside, especially the soda station. I'm crossing my fingers that I don't get food poisoning from this place! Plenty of Burger Kings in this area, I suggest you try a different location."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b'What more can be said about this dude cooking hot dogs on the side of the street? I looked up Chili Man after reading about him in Money Magazine as the NUMBER ONE hot dog in America. Naturally, I had to check it out being in Charlotte. \n\nWe got near the hotdog cart and my girlfriend goes ""wonder what this lines for?"" Yup. We had arrived. We scoured the daily menu for about 40 minutes while we stood in line. \n\nAs you get closer you can start to hear the conversations he was having with the customers. This dude sounds like he has done it all and seen it all. He was personalizing every conversation based on a question he would ask or a comment a customer would make. That\'s something that missing from a lot of small transactions. Very much appreciated. \n\nThe hot dogs were of course delicious. I got the life changer + relish and it delivered 100%. It had some heat with the jalape\xc3\xb1os and his taco sauce, and some sweetness with the onions and relish. That with the grilled cheese and toasted bun? Perfect. \n\nI came because of the article but I\'ll go back because of the quality dog and quality guy. Can\'t wait'"
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""You don't understand how happy I am to have FINALLY tried this guy. I have been waiting for years, but with work, it was not easy to get to him. I went on a Thursday around noon and it was not yet busy (thank goodness, because I heard the line gets crazy).\n\nI ordered the Frito pie dog and built one myself. He also has meal deals, chips, and various drinks to pick from. I was drooling with excitement with the thought of the Frito pie dog. I couldn't wait to dig in! It was everything I hoped and dreamed of. It was amazing. \n\nThis guy is awesome. I would go everyday if I worked closer. I look forward to trying some different dogs sooner rather than later."""
T0NKethAB-FFR05EeZCzuA	1.0	b'Went through the drive-thru to try the new tacos. I experienced longer waits than other competitors drive-thru wait times. Given the extra time waiting, I expected hot, fresh food. Unfortunately, the tacos look like they were cooked yesterday. They looked NOTHING LIKE what is advertised. They made Jack-In-the Box tacos seem like they were from a gourmet restaurant. VERY DISAPPOINTED with this particular location. From reading other posts it seems like management needs to be replaced.'
ZkzutF0P_u0C0yTulwaHkA	5.0	"b""Dear Lord. That crust. I could eat it for days. And I'd be the size of a dwarf planet, but I would be so happy. It is actually the best crust I have ever had. \n\nTheir sweet sauce is so delicious, I mean you can't go wrong with pizza, right? But you can go like SUPER right and they do it to it at Lelulo's. \n\nWe actually ended up there because they do these mini pizza maker nights where kids can come make their own pizza, and it is way cool. So definitely good for families, definitely good food, and great service. Go to there."""
3C0bnFhjkgYP9mWORKg6cA	5.0	b'I have been going to chili man for years and I always enjoys his customer service and food. Keep it up o love the food.'
T0NKethAB-FFR05EeZCzuA	1.0	b'Terrible customer service. We made an online order and when we got there a girl was standing there but didnt say anything while we stared at her for 2 minutes. She then just walked away and we had to wait for yet another girl who looked like she was annoyed by us being there. She then had to call two other people to help her. She mixed up our orders and still had a shitty attitude. When we got our food the burgers were made wrong. And while we ate there two other customers came in to complain about their orders. One of them just stormed out because they were ignoring her like they had done to us. Just the worst customer service and attititude. They cant even do the bare minimum right. Zero stars for sure'
W7hCuNdn2gzehta6eSHzgQ	3.0	"b""Ordered a one piece fish and chip and waited 15 minutes.  Went to window and asked what the delay was.  The lady says they were changing the oil in the fryers!!!  Why didn't she tell me it would take 25 mins for a simple order.   Crazy. Why would a restaurant change all the fryer oil at same time and at prime meal time. Stupid!!  The Mesa Dr location would never pull this crap."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Vic's Life Changer dog was the best hot dog I've had since my last visit to Spike's in Providence, over a decade ago. It's also one of the best things I've eaten in Charlotte. The special dog with max snd cheese was also good, but not quite as impressive. Vic is also an excellent showman. The only caveat, which I did not see mentioned in most other reviews, is that the line is very long. There were about ten people ahead of me when I arrived, and I had to wait over half an hour in intense heat. The food ended up being worth the wait, but it may not be practical to eat here if one is in a hurry."""
T0NKethAB-FFR05EeZCzuA	3.0	"b""I haven't gone to a Burger King in ages. I got the flyer in the mail for Burger King coupons. I decided to stop by and try out their food.\n\nI ended up going during their lunch hours between 12-1. I had arrived at approximately 12:10 at the drive-thru and both lines were packed!\n\nI waited for about 10 minutes before I was able to place my order. Luckily when I had placed my order they had asked if I had a coupon and told me to provide the 4 digit number in the right hand corner of the coupon. Fairly simple. I decided to also try their $1 10 chicken nuggets deal.\n\nIt took about 15 minutes to reach the #1 register. When I had got to the register. The clerk had forgot my drink, straw, napkins, and upon receipt dropped money on the ground. She said she was new and it had been a really busy day. \n\nI had ordered a bacon cheeseburger, french fries, soda, and their chicken nuggets. The bacon cheeseburger was relatively small, but filling. It didnt taste like ground beef though.. The chicken nuggets, not sure what those were, but didn't taste like chicken lol :) more like a paste.\n\nThey didnt get my order wrong though, which is positive. It took 25 minutes to get the order and the food quality wasnt that decent. If you're in a jam for food, I guess you can stop by here, but I wouldn't recommend it."""
ZkzutF0P_u0C0yTulwaHkA	5.0	"b'I obviously felt it was very important for me to make this post & do a review about lelulo\'s Pizza  Because in order to complete this I had to download Yelp make room on my phone by deleting 3 different apps, (p.o.s. phone lol)  and so on...just so I could complete this review.\nI have never been so satisfied with ""Just a pizza shop""  in so many years; Definitely none that deserve a 5 star rating in my opinion like Im giving LELULO\'S.  \nOn fb one day there was someone who asked for recommendations on where to get the BEST WINGS in the Penn Hills/Plum area.  That was actually something that I had been wondering myself,  so I called and tried their wings. They were everything I had hoped they would be; hot delicious obviously fried in Fresh oil they made me just want to go back and try again which I did.  Since then I have ordered from there on a regular basis. Each time trying different items. Havent found ANYTHING I didn\'t like. The place is Very clean and the employees are friendly and efficient. Most of all Payton, the owner of the place, goes the extra mile to make sure you\'re  satisfied with your food and entire dining experience.   Their  products are always fresh and portion sizes are huge.  I strongly recommend that place to everyone.'"
T0NKethAB-FFR05EeZCzuA	1.0	b'This is the worst BK ever!!!!\nCorporate needs to come in re-staff & re-train.\nCashiers is not so smart & burgers were cold.'
T0NKethAB-FFR05EeZCzuA	1.0	"b""Tried stopping in to get some breakfast while on my way to work at 4:20am.  Was informed they don't serve breakfast until 5am.  Why in the hell would you not serve breakfast until 5 am?"""
F7mv0e3N2DgYY93cl8LpZw	3.0	b'Ordered a burger and well looks like it was made by a toddler thrown together and was just a mess. Was disappointed. I know it was late but was only 8pm when I got my burger and just the most sloppy burger I ever had from here. Other wise the food was good just wish the nightshift would take a bit more care.'
ZkzutF0P_u0C0yTulwaHkA	5.0	"b""Huge shout out to this place. I called this afternoon to send a surprise pizza to a friend having a shi*ty day. I've never been here personally, but reviews, pics of food, and proximity to my friends house made it an easy choice. I asked if they could add a note on the box and they went above and beyond to make the pizza in a heart shape! Thanks for the smooth service, delivery, and I was told the pizza was excellent. Will be personally stopping here if I'm in the area and recommending to friends. Thanks again!"""
ZkzutF0P_u0C0yTulwaHkA	1.0	"b""Pizza was burnt and did receive half of my order, they eventually brought the rest of order but an hour later. Very disappointed I heard so many positive reviews. I spend 90 bucks including the tip for the driver, and I could of went to McDonald's and had a better meal for my family for 20 bucks and I don't even like McDonald's. Only positive was the staff was very apologetic of their errors."""
